id,time,city,job,number_employees,major,level
5835,1715934210000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
5836,1695324866000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
5837,1708555270000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
5838,1682640358000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,middle
5839,1702249752000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,fresher
5840,1698706983000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,fresher
5841,1682703302000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
5842,1706218342000,Hà Nội,Java Developer,2,Công nghệ thông tin,intern
5843,1710336004000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,fresher
5844,1686068179000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,fresher
5845,1706259854000,Hà Nội,Backend Developer,3,Công nghệ thông tin,fresher
5846,1705353856000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,fresher
5847,1701930254000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,fresher
5848,1697682869000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
5849,1695506862000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,senior
5850,1673610444000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,intern
5851,1709415473000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,fresher
5852,1698042855000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,middle
5853,1692356023000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,senior
5854,1675928051000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,intern
5855,1676418997000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
5856,1716558803000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
5857,1697231219000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
5858,1677699441000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
5859,1696779675000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
5860,1695042921000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
5861,1702424091000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,senior
5862,1681675632000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,senior
5863,1693248795000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,fresher
5864,1705041312000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
5865,1699119787000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,middle
5866,1685462754000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,intern
5867,1702831079000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,senior
5868,1679896287000,Hà Nội,ReactJs,3,Công nghệ thông tin,middle
5869,1715435551000,Hà Nội,NodeJs,2,Công nghệ thông tin,fresher
5870,1677960804000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,fresher
5871,1700183805000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
5872,1696047652000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,senior
5873,1691860911000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,middle
5874,1716242184000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,intern
5875,1710283885000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
5876,1714517092000,Hà Nội,NodeJs,1,Công nghệ thông tin,fresher
5877,1712748470000,Hà Nội,Python Developer,1,Công nghệ thông tin,intern
5878,1708670956000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
5879,1708624765000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,senior
5880,1680713253000,Hà Nội,NodeJs,1,Công nghệ thông tin,fresher
5881,1708136509000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
5882,1716467686000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,middle
5883,1705949535000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,intern
5884,1695312068000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,senior
5885,1714545241000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,middle
5886,1690703594000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,intern
5887,1687519686000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,middle
5888,1700765129000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,intern
5889,1703169216000,Hà Nội,NodeJs,2,Công nghệ thông tin,intern
5890,1715612906000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,fresher
5891,1674145411000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
5892,1683926400000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,intern
5893,1709513029000,Hà Nội,NodeJs,2,Công nghệ thông tin,junior
5894,1695779257000,Hà Nội,Backend Developer,2,Công nghệ thông tin,fresher
5895,1691278413000,Hà Nội,NodeJs,1,Công nghệ thông tin,middle
5896,1686832433000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,junior
5897,1689932331000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
5898,1713815081000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
5899,1715695105000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,junior
5900,1676993355000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,intern
5901,1682459126000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,junior
5902,1700331239000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,middle
5903,1712196955000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,junior
5904,1696728262000,Hà Nội,Data Scientist,3,Công nghệ thông tin,middle
5905,1710652973000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,senior
5906,1674776815000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,junior
5907,1686867655000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,middle
5908,1702542399000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
5909,1710302540000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,junior
5910,1712234755000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,middle
5911,1676343061000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,junior
5912,1706399875000,Hà Nội,ReactJs,3,Công nghệ thông tin,junior
5913,1692431985000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
5914,1708903104000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
5915,1709471608000,Hà Nội,ReactJs,2,Công nghệ thông tin,middle
5916,1709500010000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,fresher
5917,1676732717000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,junior
5918,1690947762000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
5919,1705184847000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
5920,1688082617000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,senior
5921,1688264339000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,fresher
5922,1692981432000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
5923,1697649190000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,middle
5924,1716658416000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,junior
5925,1677179712000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,senior
5926,1682824450000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
5927,1705335505000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
5928,1713084292000,Hà Nội,Python Developer,1,Công nghệ thông tin,middle
5929,1700109875000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,intern
5930,1692768361000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
5931,1677055898000,Hà Nội,Data Scientist,1,Công nghệ thông tin,intern
5932,1715109046000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,fresher
5933,1683844353000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,senior
5934,1709030021000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,senior
5935,1680424014000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,junior
5936,1702087630000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
5937,1696403119000,Hà Nội,Java Developer,2,Công nghệ thông tin,junior
5938,1682550751000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
5939,1697661042000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,junior
5940,1682882106000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
5941,1673235879000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
5942,1702220927000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,junior
5943,1708923297000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,intern
5944,1714046652000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
5945,1676391256000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,intern
5946,1685787212000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
5947,1704237592000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,junior
5948,1716071526000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,fresher
5949,1690556223000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
5950,1683129905000,Hà Nội,Data Scientist,1,Công nghệ thông tin,intern
5951,1700468072000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,fresher
5952,1692422984000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,junior
5953,1683455928000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,middle
5954,1712031397000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,intern
5955,1686597643000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,fresher
5956,1700087274000,Hà Nội,Data Scientist,3,Công nghệ thông tin,middle
5957,1713112666000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
5958,1715070706000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,fresher
5959,1677361222000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,intern
5960,1713384131000,Hà Nội,Data Scientist,1,Công nghệ thông tin,intern
5961,1678068437000,Hà Nội,Python Developer,1,Công nghệ thông tin,senior
5962,1699871686000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,junior
5963,1700300357000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,intern
5964,1701080520000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,senior
5965,1716152045000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,senior
5966,1677944240000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,intern
5967,1680497346000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,intern
5968,1707536848000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
5969,1707826499000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,senior
5970,1678307630000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
5971,1696976895000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,middle
5972,1704134533000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,intern
5973,1672616055000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
5974,1674728461000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,fresher
5975,1711044305000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,middle
5976,1688399968000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,junior
5977,1676006456000,Hà Nội,Backend Developer,1,Công nghệ thông tin,fresher
5978,1681849781000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,junior
5979,1712951077000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,senior
5980,1675288244000,Hà Nội,Java Developer,1,Công nghệ thông tin,middle
5981,1695206049000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
5982,1682505216000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,middle
5983,1711461281000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,middle
5984,1689150619000,Hà Nội,Backend Developer,2,Công nghệ thông tin,middle
5985,1715672180000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,junior
5986,1688880621000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
5987,1682829377000,Hà Nội,Python Developer,2,Công nghệ thông tin,senior
5988,1715217479000,Hà Nội,Data Scientist,2,Công nghệ thông tin,junior
5989,1684916662000,Hà Nội,NodeJs,3,Công nghệ thông tin,middle
5990,1698107711000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,junior
5991,1691175323000,Hà Nội,NodeJs,3,Công nghệ thông tin,senior
5992,1711264966000,Hà Nội,Data Scientist,1,Công nghệ thông tin,fresher
5993,1691675114000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
5994,1693178565000,Hà Nội,ReactJs,2,Công nghệ thông tin,senior
5995,1702944542000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
5996,1684565358000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
5997,1717006626000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,junior
5998,1687193867000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,junior
5999,1678340933000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,middle
6000,1684410499000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,intern
6001,1693171574000,Hà Nội,Data Scientist,1,Công nghệ thông tin,senior
6002,1706699804000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,senior
6003,1705006644000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
6004,1691563660000,Hà Nội,Java Developer,1,Công nghệ thông tin,middle
6005,1695465553000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
6006,1684544664000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,junior
6007,1688624372000,Hà Nội,NodeJs,3,Công nghệ thông tin,senior
6008,1684511588000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,junior
6009,1703194756000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
6010,1709095116000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,senior
6011,1683338126000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,senior
6012,1674424268000,Hà Nội,ReactJs,3,Công nghệ thông tin,intern
6013,1681805243000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,senior
6014,1684770040000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,fresher
6015,1692282633000,Hà Nội,Java Developer,1,Công nghệ thông tin,fresher
6016,1690841941000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,intern
6017,1692687261000,Hà Nội,NodeJs,1,Công nghệ thông tin,senior
6018,1692396356000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,intern
6019,1689837893000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,senior
6020,1690047828000,Hà Nội,NodeJs,1,Công nghệ thông tin,senior
6021,1692227810000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,fresher
6022,1691369006000,Hà Nội,ReactJs,3,Công nghệ thông tin,junior
6023,1692825213000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
6024,1715878874000,Hà Nội,Backend Developer,1,Công nghệ thông tin,senior
6025,1699191865000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,middle
6026,1685239695000,Hà Nội,Java Developer,1,Công nghệ thông tin,intern
6027,1706760187000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
6028,1698362830000,Hà Nội,Backend Developer,1,Công nghệ thông tin,fresher
6029,1685788431000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,senior
6030,1676183537000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,fresher
6031,1680805710000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,middle
6032,1697579901000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
6033,1713737985000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
6034,1698205364000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,junior
6035,1715275281000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
6036,1684702570000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,fresher
6037,1713747768000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,intern
6038,1701202002000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
6039,1706704017000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,intern
6040,1673962038000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
6041,1690266793000,Hà Nội,Backend Developer,1,Công nghệ thông tin,senior
6042,1676901275000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
6043,1677007957000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
6044,1717196806000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,fresher
6045,1674620739000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,intern
6046,1706078992000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
6047,1677822665000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
6048,1687946608000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,middle
6049,1680793768000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,middle
6050,1693319711000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,senior
6051,1681202879000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
6052,1683322466000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,senior
6053,1710286123000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,senior
6054,1711337822000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,intern
6055,1674567138000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,junior
6056,1702226912000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
6057,1696292244000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
6058,1709544259000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,junior
6059,1692417923000,Hà Nội,Python Developer,1,Công nghệ thông tin,intern
6060,1714510342000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,intern
6061,1679355005000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,middle
6062,1688149719000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
6063,1689633353000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,intern
6064,1682635603000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
6065,1675172228000,Hà Nội,NodeJs,3,Công nghệ thông tin,senior
6066,1676059782000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,junior
